0,1656708
1,114446651
2,230202166
3,307075131
4,336120566
5,332774508
6,291668998
7,240367151
8,182606819
9,136114261
10,99327014
11,73636073
12,54367575
13,42243902
14,34169651
15,28909049
16,24854941
17,21980058
18,19687926
19,18074292
20,16672567
21,15371078
22,14215859
23,13095328
24,12164190
25,11242553
26,10469701
